Order ID,Order Date,Year,Month,Region,City,Category,Product,Salesperson,Customer Segment,Units Sold,Unit Price,Discount %,Cost Ratio
1197,2024-02-27,2024,Feb,East,Bhubaneswar,Apparel,Jacket,Aarav Shah,Consumer,7,2201.2,0,0.5930288845052483
1198,2024-02-27,2024,Feb,West,Mumbai,Electronics,Headphones,Divya Reddy,Small Business,11,2543.13,0.05,0.6573381498577854
1199,2024-02-28,2024,Feb,East,Kolkata,Apparel,Shoes,Ananya Iyer,Corporate,6,3054.48,0,0.6640563287762059
1200,2024-02-28,2024,Feb,South,Chennai,Apparel,T-Shirt,Karan Malhotra,Small Business,8,821.15,0.05,0.7150622635917228
1201,2024-02-29,2024,Feb,South,Bengaluru,Home Appliances,Air Purifier,Ananya Iyer,Small Business,6,12305.96,0,0.6704925902323761
1202,2024-02-29,2024,Feb,East,Patna,Electronics,Smartphone,Aarav Shah,Consumer,12,17699.47,0.1,0.6538665420666167
1203,2024-03-01,2024,Mar,South,Chennai,Apparel,T-Shirt,Karan Malhotra,Small Business,12,827.41,0.15,0.6172746904303357
1204,2024-03-01,2024,Mar,East,Patna,Apparel,Jacket,Aarav Shah,Corporate,6,2238.24,0.1,0.6667404283697573
1205,2024-03-01,2024,Mar,North,Lucknow,Home Appliances,Air Purifier,Neha Joshi,Small Business,4,12265.68,0.15,0.6460897567428828
1206,2024-03-02,2024,Mar,South,Hyderabad,Furniture,Office Chair,Neha Joshi,Small Business,2,6783.55,0.1,0.6127384966891711
1207,2024-03-02,2024,Mar,South,Chennai,Furniture,Study Table,Arjun Kapoor,Small Business,8,9335.54,0.2,0.6954804197881836
1208,2024-03-02,2024,Mar,South,Hyderabad,Furniture,Bookshelf,Ananya Iyer,Small Business,8,4511.46,0.05,0.7413370984393096
1209,2024-03-02,2024,Mar,East,Patna,Apparel,Shoes,Ananya Iyer,Small Business,12,3257.84,0.2,0.6028724366576621
1210,2024-03-02,2024,Mar,East,Kolkata,Furniture,Study Table,Arjun Kapoor,Corporate,4,9397.34,0.05,0.7042348538175287
1211,2024-03-03,2024,Mar,East,Bhubaneswar,Home Appliances,Air Purifier,Arjun Kapoor,Small Business,5,11745.35,0.15,0.6853244491565091
1212,2024-03-03,2024,Mar,East,Bhubaneswar,Apparel,T-Shirt,Vikram Rao,Consumer,5,836.43,0,0.6192727028191234
1213,2024-03-03,2024,Mar,East,Patna,Apparel,Shoes,Divya Reddy,Consumer,4,3304.94,0.05,0.7366047867566615
1214,2024-03-04,2024,Mar,South,Bengaluru,Furniture,Office Chair,Aarav Shah,Small Business,9,6807.97,0,0.5604982213678926
1215,2024-03-04,2024,Mar,East,Bhubaneswar,Home Appliances,Mixer Grinder,Rohan Mehta,Consumer,9,3667.27,0,0.6313814903093767
1216,2024-03-04,2024,Mar,East,Bhubaneswar,Furniture,Study Table,Ananya Iyer,Corporate,11,8603.25,0,0.680459746083816
1217,2024-03-04,2024,Mar,South,Hyderabad,Electronics,Laptop,Karan Malhotra,Consumer,1,57734.44,0.1,0.7075921259751676
1218,2024-03-05,2024,Mar,West,Mumbai,Electronics,Headphones,Neha Joshi,Small Business,2,2607.11,0.05,0.6069123304700093
1219,2024-03-05,2024,Mar,East,Kolkata,Home Appliances,Air Purifier,Sneha Kulkarni,Consumer,6,11594.99,0.1,0.6796570677418483
1220,2024-03-05,2024,Mar,South,Bengaluru,Apparel,Jacket,Neha Joshi,Small Business,4,2128.61,0.2,0.729408552356795
1221,2024-03-06,2024,Mar,West,Mumbai,Home Appliances,Vacuum Cleaner,Priya Nair,Consumer,3,9478.58,0,0.5513660241079111
1222,2024-03-06,2024,Mar,East,Kolkata,Home Appliances,Air Purifier,Ananya Iyer,Corporate,10,12267.46,0,0.6023106301630786
1223,2024-03-06,2024,Mar,West,Ahmedabad,Furniture,Office Chair,Priya Nair,Corporate,5,6761.8,0.2,0.650504094247678
1224,2024-03-06,2024,Mar,West,Ahmedabad,Electronics,Headphones,Ananya Iyer,Small Business,4,2429.78,0,0.6456363799470448
1225,2024-03-06,2024,Mar,East,Patna,Apparel,Jacket,Arjun Kapoor,Corporate,9,2266.44,0,0.7023719239942214
1226,2024-03-07,2024,Mar,East,Patna,Apparel,T-Shirt,Neha Joshi,Consumer,1,826.3,0.15,0.5904313557933296
1227,2024-03-07,2024,Mar,South,Bengaluru,Apparel,Shoes,Divya Reddy,Consumer,11,3105.73,0.15,0.647765593366238
1228,2024-03-08,2024,Mar,North,Chandigarh,Furniture,Bookshelf,Karan Malhotra,Corporate,10,4300.98,0.1,0.6845535424454738
1229,2024-03-08,2024,Mar,West,Ahmedabad,Electronics,Smartwatch,Vikram Rao,Consumer,12,5830.74,0,0.5590579605455658
1230,2024-03-08,2024,Mar,West,Ahmedabad,Electronics,Smartphone,Priya Nair,Corporate,1,17616.76,0,0.7037944125166966
1231,2024-03-08,2024,Mar,East,Bhubaneswar,Home Appliances,Air Purifier,Karan Malhotra,Corporate,2,12219.28,0.2,0.724910744338185
1232,2024-03-08,2024,Mar,South,Hyderabad,Apparel,T-Shirt,Rohan Mehta,Small Business,7,802.31,0.2,0.7457448754052671
1233,2024-03-09,2024,Mar,North,Chandigarh,Home Appliances,Vacuum Cleaner,Arjun Kapoor,Corporate,9,9385.31,0,0.5995024077007551
1234,2024-03-09,2024,Mar,West,Mumbai,Apparel,T-Shirt,Priya Nair,Consumer,11,793.54,0,0.5981332588286424
1235,2024-03-10,2024,Mar,North,Lucknow,Electronics,Smartwatch,Neha Joshi,Small Business,12,6223.33,0,0.6981082156959724
1236,2024-03-10,2024,Mar,East,Bhubaneswar,Furniture,Bookshelf,Sneha Kulkarni,Consumer,3,4501.75,0.05,0.5968323034283314
1237,2024-03-11,2024,Mar,West,Mumbai,Apparel,T-Shirt,Arjun Kapoor,Consumer,7,784.04,0,0.6613436236210469
1238,2024-03-11,2024,Mar,South,Hyderabad,Home Appliances,Vacuum Cleaner,Divya Reddy,Consumer,6,9919.51,0.2,0.6262309264925191
1239,2024-03-11,2024,Mar,West,Ahmedabad,Home Appliances,Air Purifier,Rohan Mehta,Corporate,7,11620.65,0.15,0.644703764082444
1240,2024-03-11,2024,Mar,South,Chennai,Furniture,Study Table,Aarav Shah,Small Business,7,9421.01,0.15,0.6559983628006172
1241,2024-03-12,2024,Mar,South,Chennai,Furniture,Study Table,Priya Nair,Corporate,6,8633.22,0.2,0.7158812570430064
1242,2024-03-12,2024,Mar,North,Chandigarh,Home Appliances,Vacuum Cleaner,Neha Joshi,Small Business,1,9854.94,0,0.7109301235701091
1243,2024-03-12,2024,Mar,South,Chennai,Furniture,Study Table,Vikram Rao,Consumer,4,9393.44,0.2,0.573463239888667
1244,2024-03-12,2024,Mar,East,Kolkata,Furniture,Study Table,Sneha Kulkarni,Small Business,6,9247.96,0.1,0.6432500921691211
1245,2024-03-12,2024,Mar,West,Pune,Apparel,Jacket,Arjun Kapoor,Corporate,8,2111.69,0.2,0.6438980844045117
1246,2024-03-13,2024,Mar,South,Chennai,Apparel,Jacket,Aarav Shah,Small Business,4,2253.08,0,0.6021548219819539
1247,2024-03-13,2024,Mar,East,Bhubaneswar,Furniture,Office Chair,Ananya Iyer,Consumer,7,7048.85,0,0.6498602964738646
1248,2024-03-13,2024,Mar,West,Pune,Home Appliances,Vacuum Cleaner,Divya Reddy,Corporate,3,9721.13,0.05,0.5838531421720364
1249,2024-03-13,2024,Mar,East,Kolkata,Electronics,Smartphone,Priya Nair,Small Business,1,18475.81,0.1,0.5774983060993921
1250,2024-03-14,2024,Mar,North,Lucknow,Furniture,Office Chair,Sneha Kulkarni,Small Business,8,6911.24,0.15,0.6775457183521312
1251,2024-03-14,2024,Mar,East,Patna,Home Appliances,Mixer Grinder,Aarav Shah,Small Business,9,3468.97,0,0.6558835293683302
1252,2024-03-14,2024,Mar,West,Ahmedabad,Apparel,T-Shirt,Arjun Kapoor,Small Business,11,794.45,0,0.5714032857388986
1253,2024-03-15,2024,Mar,South,Bengaluru,Furniture,Bookshelf,Arjun Kapoor,Corporate,6,4395.3,0.1,0.5658038487628871
1254,2024-03-15,2024,Mar,East,Bhubaneswar,Furniture,Bookshelf,Sneha Kulkarni,Corporate,11,4647.63,0,0.6807471439118307
1255,2024-03-16,2024,Mar,North,Chandigarh,Home Appliances,Air Purifier,Arjun Kapoor,Corporate,1,12164.1,0.2,0.5842767150442095
1256,2024-03-16,2024,Mar,East,Bhubaneswar,Apparel,Shoes,Priya Nair,Small Business,1,3113.53,0.2,0.7275108614068987
1257,2024-03-17,2024,Mar,West,Mumbai,Electronics,Headphones,Arjun Kapoor,Small Business,11,2383.23,0.05,0.5531316190383869
1258,2024-03-17,2024,Mar,South,Hyderabad,Furniture,Bookshelf,Karan Malhotra,Consumer,5,4348.1,0,0.6633391839782157
1259,2024-03-17,2024,Mar,East,Patna,Apparel,Jacket,Rohan Mehta,Small Business,12,2107.25,0.2,0.7448646654871993
1260,2024-03-17,2024,Mar,North,Delhi,Home Appliances,Mixer Grinder,Priya Nair,Corporate,10,3594.15,0.15,0.629340609861792
1261,2024-03-17,2024,Mar,West,Mumbai,Apparel,Jacket,Divya Reddy,Consumer,6,2211.67,0.1,0.636369589247909
1262,2024-03-18,2024,Mar,North,Lucknow,Apparel,T-Shirt,Priya Nair,Consumer,5,772.34,0.2,0.7067780563740446
1263,2024-03-18,2024,Mar,South,Hyderabad,Home Appliances,Air Purifier,Ananya Iyer,Consumer,2,11406.23,0.05,0.6389471729992591
1264,2024-03-18,2024,Mar,West,Mumbai,Furniture,Office Chair,Rohan Mehta,Corporate,8,7039.89,0.15,0.6316088350166276
1265,2024-03-18,2024,Mar,North,Delhi,Apparel,Shoes,Priya Nair,Small Business,10,3291.02,0.1,0.5524681229767909
1266,2024-03-18,2024,Mar,East,Bhubaneswar,Electronics,Laptop,Neha Joshi,Small Business,3,56019.24,0,0.5777680117918834
1267,2024-03-19,2024,Mar,West,Pune,Furniture,Office Chair,Rohan Mehta,Corporate,5,6944.77,0.1,0.7065333248330972
1268,2024-03-19,2024,Mar,West,Pune,Furniture,Bookshelf,Divya Reddy,Small Business,10,4363.0,0,0.5770979051361352
1269,2024-03-19,2024,Mar,North,Chandigarh,Apparel,Shoes,Karan Malhotra,Corporate,8,3147.12,0.2,0.7448450753009214
1270,2024-03-19,2024,Mar,South,Chennai,Apparel,Shoes,Sneha Kulkarni,Corporate,6,3096.84,0.1,0.7437450443493391
1271,2024-03-20,2024,Mar,East,Patna,Furniture,Study Table,Karan Malhotra,Corporate,7,8878.51,0.15,0.5899600097421215
1272,2024-03-20,2024,Mar,South,Hyderabad,Electronics,Smartwatch,Sneha Kulkarni,Corporate,5,6198.77,0,0.7137931136008917
1273,2024-03-20,2024,Mar,East,Patna,Home Appliances,Mixer Grinder,Vikram Rao,Consumer,5,3555.53,0.2,0.6346255910233807
1274,2024-03-20,2024,Mar,East,Kolkata,Home Appliances,Vacuum Cleaner,Divya Reddy,Small Business,7,9532.65,0.2,0.6336601384634454
1275,2024-03-21,2024,Mar,West,Ahmedabad,Electronics,Smartphone,Sneha Kulkarni,Small Business,11,17739.02,0.2,0.6725355804626594
1276,2024-03-21,2024,Mar,East,Bhubaneswar,Home Appliances,Mixer Grinder,Aarav Shah,Consumer,5,3402.7,0.2,0.6537595533698699
1277,2024-03-22,2024,Mar,East,Bhubaneswar,Home Appliances,Air Purifier,Neha Joshi,Small Business,9,11580.89,0,0.6465542168983063
1278,2024-03-22,2024,Mar,West,Pune,Electronics,Smartphone,Rohan Mehta,Corporate,5,17717.52,0,0.6542229659600943
1279,2024-03-22,2024,Mar,West,Pune,Electronics,Smartwatch,Divya Reddy,Corporate,2,5880.16,0.2,0.5730170533397573
1280,2024-03-23,2024,Mar,North,Lucknow,Furniture,Bookshelf,Sneha Kulkarni,Small Business,3,4523.36,0.05,0.6619697904979727
1281,2024-03-23,2024,Mar,East,Kolkata,Home Appliances,Vacuum Cleaner,Rohan Mehta,Consumer,11,9649.44,0.1,0.5558384548684782
1282,2024-03-23,2024,Mar,South,Chennai,Home Appliances,Air Purifier,Aarav Shah,Small Business,4,11646.94,0.2,0.7117459577262522
1283,2024-03-23,2024,Mar,North,Lucknow,Electronics,Laptop,Ananya Iyer,Corporate,4,54766.53,0.05,0.6841402856448837
1284,2024-03-24,2024,Mar,West,Ahmedabad,Home Appliances,Vacuum Cleaner,Karan Malhotra,Small Business,2,9355.53,0.1,0.6734725358672851
1285,2024-03-24,2024,Mar,West,Ahmedabad,Electronics,Laptop,Ananya Iyer,Consumer,4,53929.59,0,0.6246612141928621
1286,2024-03-24,2024,Mar,South,Hyderabad,Home Appliances,Air Purifier,Neha Joshi,Consumer,10,11860.45,0,0.6473340431384766
1287,2024-03-24,2024,Mar,South,Hyderabad,Furniture,Study Table,Vikram Rao,Consumer,3,8833.12,0.1,0.673881995757835
1288,2024-03-24,2024,Mar,West,Mumbai,Home Appliances,Mixer Grinder,Sneha Kulkarni,Corporate,9,3501.9,0.1,0.6318268696735749
1289,2024-03-25,2024,Mar,East,Patna,Home Appliances,Air Purifier,Rohan Mehta,Consumer,10,11437.03,0,0.6084179819117413
1290,2024-03-25,2024,Mar,West,Mumbai,Apparel,T-Shirt,Divya Reddy,Small Business,12,821.8,0.1,0.6599452369076103
1291,2024-03-25,2024,Mar,North,Lucknow,Electronics,Headphones,Arjun Kapoor,Corporate,9,2580.65,0,0.7020008261784617
1292,2024-03-25,2024,Mar,East,Patna,Furniture,Study Table,Priya Nair,Small Business,11,9226.21,0.05,0.7249619692553768
1293,2024-03-25,2024,Mar,North,Chandigarh,Apparel,Jacket,Priya Nair,Corporate,2,2260.64,0,0.5919756335179549
1294,2024-03-26,2024,Mar,East,Kolkata,Furniture,Office Chair,Sneha Kulkarni,Consumer,10,6895.57,0.05,0.6693715371769198
1295,2024-03-26,2024,Mar,South,Chennai,Apparel,Jacket,Neha Joshi,Corporate,9,2306.81,0.2,0.7130361811745541
1296,2024-03-26,2024,Mar,South,Chennai,Electronics,Headphones,Rohan Mehta,Small Business,3,2437.42,0.2,0.6144193423218755
1297,2024-03-26,2024,Mar,South,Hyderabad,Home Appliances,Air Purifier,Rohan Mehta,Small Business,11,11722.46,0.1,0.6250344655692455
1298,2024-03-27,2024,Mar,North,Chandigarh,Apparel,Shoes,Ananya Iyer,Corporate,8,3144.73,0,0.7237815525742402
1299,2024-03-27,2024,Mar,North,Lucknow,Home Appliances,Vacuum Cleaner,Ananya Iyer,Consumer,9,9402.83,0.1,0.7149695295272045
1300,2024-03-28,2024,Mar,West,Pune,Apparel,Jacket,Arjun Kapoor,Small Business,3,2214.55,0.1,0.7076607306953365
1301,2024-03-28,2024,Mar,North,Delhi,Electronics,Smartwatch,Aarav Shah,Consumer,3,5964.77,0,0.7483676477641341
1302,2024-03-28,2024,Mar,East,Kolkata,Furniture,Bookshelf,Vikram Rao,Consumer,5,4317.0,0.05,0.6000778557098219
1303,2024-03-28,2024,Mar,West,Ahmedabad,Furniture,Office Chair,Karan Malhotra,Small Business,5,7158.19,0,0.6358461881510693
1304,2024-03-28,2024,Mar,North,Lucknow,Electronics,Smartphone,Sneha Kulkarni,Corporate,2,17338.86,0,0.6538888509273272
1305,2024-03-29,2024,Mar,North,Delhi,Apparel,T-Shirt,Karan Malhotra,Small Business,3,798.22,0,0.6266139851351545
1306,2024-03-29,2024,Mar,North,Delhi,Apparel,Jacket,Vikram Rao,Consumer,7,2260.16,0,0.6783152297033967
1307,2024-03-29,2024,Mar,South,Bengaluru,Electronics,Laptop,Divya Reddy,Corporate,12,53421.8,0.2,0.5802748261688563
1308,2024-03-29,2024,Mar,East,Patna,Home Appliances,Mixer Grinder,Priya Nair,Consumer,3,3588.36,0.15,0.6960018297791957
1309,2024-03-29,2024,Mar,West,Pune,Apparel,T-Shirt,Sneha Kulkarni,Corporate,11,766.74,0.15,0.670199812352669
1310,2024-03-30,2024,Mar,North,Lucknow,Apparel,T-Shirt,Arjun Kapoor,Small Business,9,775.09,0.1,0.6091084102484133
1311,2024-03-30,2024,Mar,North,Delhi,Home Appliances,Air Purifier,Priya Nair,Consumer,8,12165.7,0,0.6556573001872369
1312,2024-03-30,2024,Mar,North,Chandigarh,Apparel,T-Shirt,Karan Malhotra,Small Business,7,789.23,0.2,0.5845540624301522
1313,2024-03-30,2024,Mar,East,Kolkata,Electronics,Smartphone,Aarav Shah,Corporate,4,17171.69,0,0.7397359993894249
1314,2024-03-31,2024,Mar,West,Ahmedabad,Home Appliances,Air Purifier,Karan Malhotra,Consumer,11,12043.88,0.15,0.5805360887608941
1315,2024-03-31,2024,Mar,North,Chandigarh,Electronics,Laptop,Rohan Mehta,Small Business,6,54399.02,0.2,0.7026448262252308
1316,2024-03-31,2024,Mar,North,Chandigarh,Home Appliances,Vacuum Cleaner,Sneha Kulkarni,Consumer,4,9106.9,0.1,0.5731973163088737
1317,2024-03-31,2024,Mar,North,Chandigarh,Furniture,Office Chair,Aarav Shah,Small Business,3,7141.05,0,0.6492825865045432
1318,2024-03-31,2024,Mar,West,Ahmedabad,Apparel,T-Shirt,Ananya Iyer,Consumer,12,822.49,0.05,0.6965871675110084
1319,2024-04-01,2024,Apr,North,Chandigarh,Home Appliances,Air Purifier,Arjun Kapoor,Consumer,5,12254.79,0.15,0.6755065665797443
1320,2024-04-01,2024,Apr,East,Bhubaneswar,Apparel,T-Shirt,Divya Reddy,Small Business,3,789.42,0.05,0.704665790651597
1321,2024-04-02,2024,Apr,South,Hyderabad,Electronics,Smartphone,Aarav Shah,Consumer,1,17949.18,0.1,0.7340453090519975
1322,2024-04-02,2024,Apr,South,Bengaluru,Home Appliances,Mixer Grinder,Ananya Iyer,Consumer,7,3645.55,0.05,0.6042515916019634
1323,2024-04-03,2024,Apr,West,Mumbai,Electronics,Laptop,Sneha Kulkarni,Small Business,1,57497.44,0,0.725398247636995
1324,2024-04-03,2024,Apr,West,Pune,Apparel,T-Shirt,Arjun Kapoor,Corporate,1,789.51,0.05,0.6627613481648374
1325,2024-04-04,2024,Apr,South,Chennai,Apparel,Shoes,Divya Reddy,Consumer,12,3328.14,0,0.580113275358644
1326,2024-04-04,2024,Apr,East,Kolkata,Furniture,Bookshelf,Ananya Iyer,Small Business,12,4669.74,0.05,0.5502924081071155
1327,2024-04-04,2024,Apr,East,Patna,Apparel,T-Shirt,Sneha Kulkarni,Small Business,4,793.59,0,0.7445118471934784
1328,2024-04-04,2024,Apr,South,Hyderabad,Apparel,T-Shirt,Aarav Shah,Consumer,9,793.04,0.05,0.6416916057088298
1329,2024-04-05,2024,Apr,North,Lucknow,Furniture,Bookshelf,Karan Malhotra,Consumer,10,4530.52,0.1,0.6824887856307899
1330,2024-04-05,2024,Apr,South,Bengaluru,Apparel,Jacket,Ananya Iyer,Corporate,12,2273.02,0.05,0.6136115438532201
1331,2024-04-06,2024,Apr,South,Bengaluru,Furniture,Office Chair,Neha Joshi,Consumer,3,6723.96,0.1,0.6432110224873324
1332,2024-04-06,2024,Apr,East,Kolkata,Apparel,T-Shirt,Divya Reddy,Corporate,8,781.2,0,0.568084177609705
1333,2024-04-06,2024,Apr,West,Ahmedabad,Electronics,Laptop,Ananya Iyer,Consumer,2,56161.37,0.05,0.6292488925359543
1334,2024-04-06,2024,Apr,North,Lucknow,Apparel,Jacket,Rohan Mehta,Consumer,7,2278.01,0.15,0.6996156894417418
1335,2024-04-07,2024,Apr,North,Chandigarh,Electronics,Laptop,Priya Nair,Consumer,1,56817.05,0,0.5761430475087956
1336,2024-04-07,2024,Apr,East,Bhubaneswar,Electronics,Headphones,Priya Nair,Consumer,2,2424.44,0.2,0.6386862647671978
1337,2024-04-07,2024,Apr,South,Bengaluru,Apparel,T-Shirt,Aarav Shah,Corporate,1,773.44,0.15,0.6366312754477343
1338,2024-04-08,2024,Apr,East,Kolkata,Home Appliances,Vacuum Cleaner,Karan Malhotra,Consumer,6,9228.98,0,0.6049963538048484
1339,2024-04-08,2024,Apr,East,Kolkata,Electronics,Laptop,Vikram Rao,Corporate,7,57105.28,0.1,0.5621958137865686
1340,2024-04-08,2024,Apr,West,Pune,Furniture,Study Table,Sneha Kulkarni,Small Business,9,8774.23,0.15,0.708969248860374
1341,2024-04-08,2024,Apr,East,Patna,Apparel,Jacket,Arjun Kapoor,Corporate,6,2290.79,0.15,0.6143208837336023
1342,2024-04-08,2024,Apr,West,Mumbai,Electronics,Headphones,Neha Joshi,Consumer,1,2598.94,0.05,0.5617182460556237
1343,2024-04-09,2024,Apr,West,Ahmedabad,Furniture,Office Chair,Priya Nair,Consumer,11,6818.81,0.15,0.713257032321747
1344,2024-04-09,2024,Apr,North,Delhi,Home Appliances,Air Purifier,Rohan Mehta,Consumer,4,12111.02,0.2,0.689525312719916
1345,2024-04-09,2024,Apr,North,Lucknow,Apparel,Shoes,Neha Joshi,Consumer,10,3343.48,0.1,0.6584249203041986
1346,2024-04-09,2024,Apr,South,Chennai,Electronics,Smartphone,Aarav Shah,Consumer,10,17493.86,0.15,0.6455977976332359
1347,2024-04-09,2024,Apr,West,Ahmedabad,Furniture,Office Chair,Ananya Iyer,Small Business,3,7293.15,0.05,0.5619111925690069
1348,2024-04-10,2024,Apr,South,Bengaluru,Apparel,T-Shirt,Ananya Iyer,Small Business,11,791.65,0,0.617312214228161
1349,2024-04-10,2024,Apr,West,Mumbai,Furniture,Bookshelf,Karan Malhotra,Small Business,8,4567.13,0,0.6914365842472656
1350,2024-04-10,2024,Apr,West,Mumbai,Furniture,Study Table,Vikram Rao,Small Business,12,8815.07,0,0.6957661911871998
1351,2024-04-11,2024,Apr,North,Delhi,Apparel,Shoes,Sneha Kulkarni,Small Business,10,3073.32,0.1,0.5781286736297138
1352,2024-04-11,2024,Apr,North,Delhi,Apparel,Jacket,Rohan Mehta,Small Business,2,2270.77,0.2,0.6778205375809758
1353,2024-04-11,2024,Apr,West,Pune,Electronics,Headphones,Sneha Kulkarni,Consumer,12,2391.95,0.05,0.7074040012181321
1354,2024-04-11,2024,Apr,North,Delhi,Home Appliances,Air Purifier,Karan Malhotra,Consumer,7,11991.7,0.1,0.620246233859694
1355,2024-04-11,2024,Apr,East,Kolkata,Home Appliances,Vacuum Cleaner,Sneha Kulkarni,Consumer,8,9095.02,0,0.608981722623226
1356,2024-04-12,2024,Apr,West,Mumbai,Electronics,Headphones,Rohan Mehta,Corporate,3,2558.0,0.15,0.7383668287070455
1357,2024-04-12,2024,Apr,North,Chandigarh,Home Appliances,Vacuum Cleaner,Aarav Shah,Corporate,11,9181.75,0.1,0.5814207554661569
1358,2024-04-12,2024,Apr,North,Chandigarh,Furniture,Office Chair,Karan Malhotra,Small Business,9,7155.43,0.2,0.6580250863213313
1359,2024-04-12,2024,Apr,West,Pune,Furniture,Office Chair,Aarav Shah,Corporate,10,7034.76,0.1,0.5807179869033469
1360,2024-04-13,2024,Apr,North,Chandigarh,Electronics,Headphones,Neha Joshi,Corporate,4,2399.25,0,0.5841664383384446
1361,2024-04-13,2024,Apr,West,Mumbai,Home Appliances,Mixer Grinder,Vikram Rao,Corporate,8,3496.18,0.2,0.6030008794235243
1362,2024-04-13,2024,Apr,East,Kolkata,Apparel,Jacket,Ananya Iyer,Consumer,8,2099.82,0.1,0.6430115912309301
1363,2024-04-13,2024,Apr,South,Chennai,Electronics,Laptop,Priya Nair,Consumer,11,54140.85,0.15,0.6327973305742525
1364,2024-04-14,2024,Apr,North,Chandigarh,Home Appliances,Vacuum Cleaner,Divya Reddy,Small Business,4,9477.45,0,0.6289608730417151
1365,2024-04-14,2024,Apr,North,Lucknow,Furniture,Office Chair,Divya Reddy,Consumer,3,7330.52,0,0.575237199727708
1366,2024-04-14,2024,Apr,East,Kolkata,Home Appliances,Mixer Grinder,Rohan Mehta,Small Business,5,3436.91,0.2,0.7328347873797173
1367,2024-04-15,2024,Apr,North,Chandigarh,Home Appliances,Vacuum Cleaner,Ananya Iyer,Corporate,9,9460.25,0,0.7073101277655544
1368,2024-04-15,2024,Apr,East,Kolkata,Home Appliances,Mixer Grinder,Rohan Mehta,Small Business,10,3528.94,0,0.7349856333518547
1369,2024-04-16,2024,Apr,West,Ahmedabad,Apparel,Jacket,Vikram Rao,Corporate,11,2196.83,0.15,0.6446093231997873
1370,2024-04-16,2024,Apr,South,Chennai,Home Appliances,Mixer Grinder,Neha Joshi,Small Business,11,3567.78,0,0.6291585488462064
1371,2024-04-17,2024,Apr,South,Bengaluru,Home Appliances,Air Purifier,Ananya Iyer,Consumer,6,12380.86,0.05,0.6121898595695893
1372,2024-04-17,2024,Apr,East,Patna,Electronics,Laptop,Rohan Mehta,Corporate,12,54687.11,0.05,0.6038839962017528
1373,2024-04-17,2024,Apr,East,Patna,Electronics,Laptop,Divya Reddy,Consumer,7,56325.2,0.15,0.7234377941100452
1374,2024-04-17,2024,Apr,North,Lucknow,Furniture,Office Chair,Vikram Rao,Small Business,9,6932.37,0.15,0.7258665182719712
1375,2024-04-18,2024,Apr,South,Bengaluru,Furniture,Office Chair,Sneha Kulkarni,Consumer,8,6685.39,0.05,0.6909267890440073
1376,2024-04-18,2024,Apr,West,Pune,Home Appliances,Vacuum Cleaner,Karan Malhotra,Small Business,2,9672.12,0,0.6244933523070615
1377,2024-04-19,2024,Apr,South,Chennai,Apparel,Jacket,Rohan Mehta,Corporate,12,2272.79,0,0.6070138752869524
1378,2024-04-19,2024,Apr,East,Kolkata,Furniture,Bookshelf,Sneha Kulkarni,Consumer,11,4376.3,0,0.6038167158537915
